Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset
AH32	knoflook	picture	aloud	aloud	0	0,4199	800
AH32	knoflook	picture	aloud	knoflook	0,4199	0,979	1220
AH32	knoflook	picture	aloud	!	0,979	1,2018	1779
AH32	koe	picture	silent	silent	0	0,2	800
AH32	koe	picture	silent	koe	0,2	1,1	1000
AH32	koe	picture	silent	!	1,1	1,2092	1900
AH32	koffer	picture+word	silent	silent	0	0,2	800
AH32	koffer	picture+word	silent	koffer	0,2	1,1	1000
AH32	koffer	picture+word	silent	!	1,1	1,2014	1900
AH32	koffiebonen	picture	aloud	aloud	0	0,568	800
AH32	koffiebonen	picture	aloud	koffiebonen	0,568	1,1323	1368
AH32	koffiebonen	picture	aloud	AMANDELEN	1,1323	1,2016	1932
AH32	komkommer	picture+word	aloud	aloud	0	0,4141	800
AH32	komkommer	picture+word	aloud	komkommer	0,4141	0,9755	1214
AH32	komkommer	picture+word	aloud	!	0,9755	1,205	1776
AH32	koptelefoon	picture+word	silent	silent	0	0,2	800
AH32	koptelefoon	picture+word	silent	koptelefoon	0,2	1,1	1000
AH32	koptelefoon	picture+word	silent	!	1,1	1,2089	1900
AH32	krijt	picture	aloud	aloud	0	0,5278	800
AH32	krijt	picture	aloud	krijt	0,5278	0,9405	1328
AH32	krijt	picture	aloud	BUISJE	0,9405	1,2024	1741
AH32	kruk	picture	aloud	aloud	0	0,5187	800
AH32	kruk	picture	aloud	kruk	0,5187	1,0116	1319
AH32	kruk	picture	aloud	TAFELTJE	1,0116	1,2024	1812
AH32	kussen	picture+word	aloud	aloud	0	0,5626	800
AH32	kussen	picture+word	aloud	kussen	0,5626	0,9408	1363
AH32	kussen	picture+word	aloud	!	0,9408	1,2048	1741
AH32	laptop	picture	silent	silent	0	0,2	800
AH32	laptop	picture	silent	laptop	0,2	1,1	1000
AH32	laptop	picture	silent	!	1,1	1,2087	1900
AH32	lieveheersbeestje	picture	silent	silent	0	0,2	800
AH32	lieveheersbeestje	picture	silent	lieveheersbeestje	0,2	1,1	1000
AH32	lieveheersbeestje	picture	silent	!	1,1	1,2018	1900
AH32	loopband	picture	silent	silent	0	0,2	800
AH32	loopband	picture	silent	loopband	0,2	1,1	1000
AH32	loopband	picture	silent	!	1,1	1,2077	1900
AH32	lucifer	picture	aloud	aloud	0	0,3806	800
AH32	lucifer	picture	aloud	lucifer	0,3806	1,0051	1181
AH32	lucifer	picture	aloud	!	1,0051	1,2057	1805
AH32	matras	picture	silent	silent	0	0,2	800
AH32	matras	picture	silent	matras	0,2	1,1	1000
AH32	matras	picture	silent	!	1,1	1,208	1900
AH32	medaille	picture+word	silent	silent	0	0,2	800
AH32	medaille	picture+word	silent	medaille	0,2	1,1	1000
AH32	medaille	picture+word	silent	!	1,1	1,2029	1900
AH32	mok	picture+word	silent	silent	0	0,2	800
AH32	mok	picture+word	silent	mok	0,2	1,1	1000
AH32	mok	picture+word	silent	!	1,1	1,2041	1900
AH32	molen	picture+word	silent	silent	0	0,2	800
AH32	molen	picture+word	silent	molen	0,2	1,1	1000
AH32	molen	picture+word	silent	!	1,1	1,2046	1900
AH32	nagelknipper	picture+word	silent	silent	0	0,2	800
AH32	nagelknipper	picture+word	silent	nagelknipper	0,2	1,1	1000
AH32	nagelknipper	picture+word	silent	!	1,1	1,2016	1900
AH32	olifant	picture	silent	silent	0	0,2	800
AH32	olifant	picture	silent	olifant	0,2	1,1	1000
AH32	olifant	picture	silent	!	1,1	1,2051	1900
AH32	olijf	picture+word	aloud	aloud	0	0,4094	800
AH32	olijf	picture+word	aloud	olijf	0,4094	0,8792	1209
AH32	olijf	picture+word	aloud	!	0,8792	1,2032	1679
AH32	paprika	picture	silent	silent	0	0,2	800
AH32	paprika	picture	silent	paprika	0,2	1,1	1000
AH32	paprika	picture	silent	!	1,1	1,2054	1900
AH32	piano	picture	silent	silent	0	0,2	800
AH32	piano	picture	silent	piano	0,2	1,1	1000
AH32	piano	picture	silent	!	1,1	1,2055	1900
AH32	pijl	picture+word	aloud	aloud	0	0,359	800
AH32	pijl	picture+word	aloud	pijl	0,359	0,6217	1159
AH32	pijl	picture+word	aloud	!	0,6217	1,2051	1422
AH32	pil	picture	aloud	aloud	0	0,465	800
AH32	pil	picture	aloud	pil	0,465	1,0334	1265
AH32	pil	picture	aloud	CELLETJE	1,0334	1,202	1833
AH32	pincet	picture	aloud	aloud	0	0,5254	800
AH32	pincet	picture	aloud	pincet	0,5254	1,0087	1325
AH32	pincet	picture	aloud	!	1,0087	1,2091	1809
AH32	pinda	picture+word	silent	silent	0	0,2	800
AH32	pinda	picture+word	silent	pinda	0,2	1,1	1000
AH32	pinda	picture+word	silent	!	1,1	1,2083	1900
AH32	plank	picture+word	silent	silent	0	0,2	800
AH32	plank	picture+word	silent	plank	0,2	1,1	1000
AH32	plank	picture+word	silent	!	1,1	1,2051	1900
AH32	pleister	picture+word	silent	silent	0	0,2	800
AH32	pleister	picture+word	silent	pleister	0,2	1,1	1000
AH32	pleister	picture+word	silent	!	1,1	1,2008	1900
AH32	pot	picture	silent	silent	0	0,2	800
AH32	pot	picture	silent	pot	0,2	1,1	1000
AH32	pot	picture	silent	!	1,1	1,2021	1900
AH32	printer	picture+word	aloud	aloud	0	0,4151	800
AH32	printer	picture+word	aloud	printer	0,4151	0,8633	1215
AH32	printer	picture+word	aloud	!	0,8633	1,2078	1663
AH32	prullenbak	picture	silent	silent	0	0,2	800
AH32	prullenbak	picture	silent	prullenbak	0,2	1,1	1000
AH32	prullenbak	picture	silent	!	1,1	1,1997	1900
AH32	puntenslijper	picture	aloud	aloud	0	0,3805	800
AH32	puntenslijper	picture	aloud	puntenslijper	0,3805	1,0152	1181
AH32	puntenslijper	picture	aloud	!	1,0152	1,2077	1815
AH32	puzzelstukje	picture	aloud	aloud	0	0,3773	800
AH32	puzzelstukje	picture	aloud	puzzelstukje	0,3773	0,9046	1177
AH32	puzzelstukje	picture	aloud	!	0,9046	1,2024	1705
AH32	riem	picture+word	silent	silent	0	0,2	800
AH32	riem	picture+word	silent	riem	0,2	1,1	1000
AH32	riem	picture+word	silent	!	1,1	1,2012	1900
AH32	rietje	picture	aloud	aloud	0	0,3599	800
AH32	rietje	picture	aloud	rietje	0,3599	0,7838	1160
AH32	rietje	picture	aloud	!	0,7838	1,2082	1584
AH32	rijst	picture+word	aloud	aloud	0	0,3205	800
AH32	rijst	picture+word	aloud	rijst	0,3205	0,8294	1121
AH32	rijst	picture+word	aloud	!	0,8294	1,2042	1629
AH32	rits	picture+word	aloud	aloud	0	0,3489	800
AH32	rits	picture+word	aloud	rits	0,3489	0,8041	1149
AH32	rits	picture+word	aloud	!	0,8041	1,2019	1604
AH32	schaar	picture+word	silent	silent	0	0,2	800
AH32	schaar	picture+word	silent	schaar	0,2	1,1	1000
AH32	schaar	picture+word	silent	!	1,1	1,2061	1900
AH32	scheermesje	picture	aloud	aloud	0	0,3392	800
AH32	scheermesje	picture	aloud	scheermesje	0,3392	1,0027	1139
AH32	scheermesje	picture	aloud	!	1,0027	1,2	1803
AH32	schep	picture	aloud	aloud	0	0,3777	800
AH32	schep	picture	aloud	schep	0,3777	0,7572	1178
AH32	schep	picture	aloud	!	0,7572	1,2013	1557
AH32	schommel	picture	silent	silent	0	0,2	800
AH32	schommel	picture	silent	schommel	0,2	1,1	1000
AH32	schommel	picture	silent	!	1,1	1,2061	1900
AH32	sigaret	picture+word	aloud	aloud	0	0,3436	800
AH32	sigaret	picture+word	aloud	sigaret	0,3436	0,8804	1144
AH32	sigaret	picture+word	aloud	!	0,8804	1,2049	1680
AH32	slabbetje	picture	aloud	aloud	0	0,3888	800
AH32	slabbetje	picture	aloud	slabbetje	0,3888	0,9049	1189
AH32	slabbetje	picture	aloud	!	0,9049	1,2049	1705
AH32	sleutel	picture+word	silent	silent	0	0,2	800
AH32	sleutel	picture+word	silent	sleutel	0,2	1,1	1000
AH32	sleutel	picture+word	silent	!	1,1	1,2026	1900
AH32	sneeuwpop	picture+word	aloud	aloud	0	0,3705	800
AH32	sneeuwpop	picture+word	aloud	sneeuwpop	0,3705	0,9354	1171
AH32	sneeuwpop	picture+word	aloud	!	0,9354	1,2077	1735
AH32	speen	picture	silent	silent	0	0,2	800
AH32	speen	picture	silent	speen	0,2	1,1	1000
AH32	speen	picture	silent	!	1,1	1,2088	1900
AH32	steen	picture	aloud	aloud	0	0,3711	800
AH32	steen	picture	aloud	steen	0,3711	0,7708	1171
AH32	steen	picture	aloud	!	0,7708	1,2059	1571
AH32	stofzuiger	picture+word	silent	silent	0	0,2	800
AH32	stofzuiger	picture+word	silent	stofzuiger	0,2	1,1	1000
AH32	stofzuiger	picture+word	silent	!	1,1	1,2084	1900
AH32	strijkijzer	picture+word	silent	silent	0	0,2	800
AH32	strijkijzer	picture+word	silent	strijkijzer	0,2	1,1	1000
AH32	strijkijzer	picture+word	silent	!	1,1	1,2042	1900
AH32	stropdas	picture	aloud	aloud	0	0,5342	800
AH32	stropdas	picture	aloud	stropdas	0,5342	1,0609	1334
AH32	stropdas	picture	aloud	!	1,0609	1,2012	1861
AH32	televisie	picture	silent	silent	0	0,2	800
AH32	televisie	picture	silent	televisie	0,2	1,1	1000
AH32	televisie	picture	silent	!	1,1	1,2006	1900
AH32	tent	picture	silent	silent	0	0,2	800
AH32	tent	picture	silent	tent	0,2	1,1	1000
AH32	tent	picture	silent	!	1,1	1,2051	1900
AH32	theedoek	picture	aloud	aloud	0	0,4876	800
AH32	theedoek	picture	aloud	theedoek	0,4876	0,9646	1288
AH32	theedoek	picture	aloud	HANDDOEK	0,9646	1,2087	1765
AH32	theezakje	picture	aloud	aloud	0	0,432	800
AH32	theezakje	picture	aloud	theezakje	0,432	0,9465	1232
AH32	theezakje	picture	aloud	!	0,9465	1,1994	1747
AH32	thermometer	picture+word	silent	silent	0	0,2	800
AH32	thermometer	picture+word	silent	thermometer	0,2	1,1	1000
AH32	thermometer	picture+word	silent	!	1,1	1,2059	1900
AH32	tijger	picture+word	aloud	aloud	0	0,3836	800
AH32	tijger	picture+word	aloud	tijger	0,3836	0,8445	1184
AH32	tijger	picture+word	aloud	!	0,8445	1,2007	1645
AH32	toetsenbord	picture+word	aloud	aloud	0	0,3635	800
AH32	toetsenbord	picture+word	aloud	toetsenbord	0,3635	0,9507	1164
AH32	toetsenbord	picture+word	aloud	!	0,9507	1,2047	1751
AH32	tomaat	picture+word	aloud	aloud	0	0,3984	800
AH32	tomaat	picture+word	aloud	tomaat	0,3984	0,8132	1198
AH32	tomaat	picture+word	aloud	!	0,8132	1,2086	1613
AH32	trampoline	picture	silent	silent	0	0,2	800
AH32	trampoline	picture	silent	trampoline	0,2	1,1	1000
AH32	trampoline	picture	silent	!	1,1	1,2087	1900
AH32	vaas	picture+word	silent	silent	0	0,2	800
AH32	vaas	picture+word	silent	vaas	0,2	1,1	1000
AH32	vaas	picture+word	silent	!	1,1	1,2081	1900
AH32	varken	picture+word	aloud	aloud	0	0,4229	800
AH32	varken	picture+word	aloud	varken	0,4229	0,9542	1223
AH32	varken	picture+word	aloud	!	0,9542	1,2082	1754
AH32	veiligheidsspeld	picture	silent	silent	0	0,2	800
AH32	veiligheidsspeld	picture	silent	veiligheidsspeld	0,2	1,1	1000
AH32	veiligheidsspeld	picture	silent	!	1,1	1,2063	1900
AH32	ventilator	picture+word	aloud	aloud	0	0,382	800
AH32	ventilator	picture+word	aloud	ventilator	0,382	1,1174	1182
AH32	ventilator	picture+word	aloud	!	1,1174	1,2053	1917
AH32	vergiet	picture	aloud	aloud	0	0,4865	800
AH32	vergiet	picture	aloud	vergiet	0,4865	0,916	1287
AH32	vergiet	picture	aloud	!	0,916	1,2023	1716
AH32	verrekijker	picture+word	silent	silent	0	0,2	800
AH32	verrekijker	picture+word	silent	verrekijker	0,2	1,1	1000
AH32	verrekijker	picture+word	silent	!	1,1	1,1997	1900
AH32	veter	picture	aloud	aloud	0	0,4685	800
AH32	veter	picture	aloud	veter	0,4685	1,0188	1269
AH32	veter	picture	aloud	!	1,0188	1,1993	1819
AH32	vingerafdruk	picture+word	silent	silent	0	0,2	800
AH32	vingerafdruk	picture+word	silent	vingerafdruk	0,2	1,1	1000
AH32	vingerafdruk	picture+word	silent	!	1,1	1,2057	1900
AH32	vlinder	picture	aloud	aloud	0	0,3142	800
AH32	vlinder	picture	aloud	vlinder	0,3142	0,7865	1114
AH32	vlinder	picture	aloud	!	0,7865	1,2077	1587
AH32	vork	picture+word	aloud	aloud	0	0,3161	800
AH32	vork	picture+word	aloud	vork	0,3161	0,7915	1116
AH32	vork	picture+word	aloud	!	0,7915	1,2094	1592
AH32	wasknijper	picture+word	silent	silent	0	0,2	800
AH32	wasknijper	picture+word	silent	wasknijper	0,2	1,1	1000
AH32	wasknijper	picture+word	silent	!	1,1	1,2058	1900
AH32	weg	picture+word	silent	silent	0	0,2	800
AH32	weg	picture+word	silent	weg	0,2	1,1	1000
AH32	weg	picture+word	silent	!	1,1	1,2053	1900
AH32	wol	picture	aloud	aloud	0	0,4216	800
AH32	wol	picture	aloud	wol	0,4216	0,7328	1222
AH32	wol	picture	aloud	TOUW	0,7328	1,209	1533
AH32	zandkasteel	picture	silent	silent	0	0,2	800
AH32	zandkasteel	picture	silent	zandkasteel	0,2	1,1	1000
AH32	zandkasteel	picture	silent	!	1,1	1,2097	1900
AH32	zout	picture	silent	silent	0	0,2	800
AH32	zout	picture	silent	zout	0,2	1,1	1000
AH32	zout	picture	silent	!	1,1	1,2019	1900
AH33	aardappel	picture+word	silent	silent	0	0,2	800
AH33	aardappel	picture+word	silent	aardappel	0,2	1,1	1000
AH33	aardappel	picture+word	silent	!	1,1	1,2071	1900
AH33	aardbei	picture	aloud	aloud	0	0,5097	800
AH33	aardbei	picture	aloud	aardbei	0,5097	0,9836	1310
AH33	aardbei	picture	aloud	!	0,9836	1,2065	1784
AH33	anker	picture	silent	silent	0	0,2	800
AH33	anker	picture	silent	anker	0,2	1,1	1000
AH33	anker	picture	silent	!	1,1	1,1999	1900
AH33	asperges	picture	aloud	aloud	0	0,9651	800
AH33	asperges	picture	aloud	asperges	0,9651	1,1741	1765
AH33	asperges	picture	aloud	GROENE_ASPERGES	1,1741	1,2045	1974
AH33	bakje	picture	silent	silent	0	0,2	800
AH33	bakje	picture	silent	bakje	0,2	1,1	1000
AH33	bakje	picture	silent	!	1,1	1,2042	1900
AH33	ballon	picture+word	silent	silent	0	0,2	800
AH33	ballon	picture+word	silent	ballon	0,2	1,1	1000
AH33	ballon	picture+word	silent	!	1,1	1,2034	1900
AH33	banaan	picture	silent	silent	0	0,2	800
AH33	banaan	picture	silent	banaan	0,2	1,1	1000
AH33	banaan	picture	silent	!	1,1	1,2068	1900
AH33	band	picture+word	silent	silent	0	0,2	800
AH33	band	picture+word	silent	band	0,2	1,1	1000
AH33	band	picture+word	silent	!	1,1	1,206	1900
AH33	bed	picture	silent	silent	0	0,2	800
AH33	bed	picture	silent	bed	0,2	1,1	1000
AH33	bed	picture	silent	!	1,1	1,2064	1900
AH33	beker	picture	aloud	aloud	0	0,913	800
AH33	beker	picture	aloud	beker	0,913	1,1753	1713
AH33	beker	picture	aloud	!	1,1753	1,2034	1975
AH33	bierflesje	picture+word	aloud	aloud	0	0,7024	800
AH33	bierflesje	picture+word	aloud	bierflesje	0,7024	1,1763	1502
AH33	bierflesje	picture+word	aloud	!	1,1763	1,2029	1976
AH33	bijl	picture+word	silent	silent	0	0,2	800
AH33	bijl	picture+word	silent	bijl	0,2	1,1	1000
AH33	bijl	picture+word	silent	!	1,1	1,2075	1900
AH33	bleekselderij	picture+word	silent	silent	0	0,2	800
AH33	bleekselderij	picture+word	silent	bleekselderij	0,2	1,1	1000
AH33	bleekselderij	picture+word	silent	!	1,1	1,201	1900
AH33	boom	picture	aloud	aloud	0	0,5406	800
AH33	boom	picture	aloud	boom	0,5406	0,8488	1341
AH33	boom	picture	aloud	!	0,8488	1,2002	1649
AH33	bord	picture	silent	silent	0	0,2	800
AH33	bord	picture	silent	bord	0,2	1,1	1000
AH33	bord	picture	silent	!	1,1	1,1997	1900
AH33	bril	picture	silent	silent	0	0,2	800
AH33	bril	picture	silent	bril	0,2	1,1	1000
AH33	bril	picture	silent	!	1,1	1,2073	1900
AH33	broccoli	picture	aloud	aloud	0	1,1738	800
AH33	broccoli	picture	aloud	broccoli	1,1738	1,1792	1974
AH33	broccoli	picture	aloud	!	1,1792	1,2066	1979
AH33	brood	picture	silent	silent	0	0,2	800
AH33	brood	picture	silent	brood	0,2	1,1	1000
AH33	brood	picture	silent	!	1,1	1,2076	1900
AH33	brug	picture+word	aloud	aloud	0	0,4312	800
AH33	brug	picture+word	aloud	brug	0,4312	0,8527	1231
AH33	brug	picture+word	aloud	!	0,8527	1,2015	1653
AH33	cadeau	picture+word	silent	silent	0	0,2	800
AH33	cadeau	picture+word	silent	cadeau	0,2	1,1	1000
AH33	cadeau	picture+word	silent	!	1,1	1,2083	1900
AH33	champagne	picture	silent	silent	0	0,2	800
AH33	champagne	picture	silent	champagne	0,2	1,1	1000
AH33	champagne	picture	silent	!	1,1	1,2002	1900
AH33	champignon	picture	silent	silent	0	0,2	800
AH33	champignon	picture	silent	champignon	0,2	1,1	1000
AH33	champignon	picture	silent	!	1,1	1,2012	1900
AH33	courgette	picture+word	aloud	aloud	0	0,4019	800
AH33	courgette	picture+word	aloud	courgette	0,4019	0,977	1202
AH33	courgette	picture+word	aloud	!	0,977	1,2031	1777
AH33	deegroller	picture	aloud	aloud	0	0,6916	800
AH33	deegroller	picture	aloud	deegroller	0,6916	1,1737	1492
AH33	deegroller	picture	aloud	!	1,1737	1,2002	1974
AH33	dolfijn	picture+word	aloud	aloud	0	0,4361	800
AH33	dolfijn	picture+word	aloud	dolfijn	0,4361	0,9642	1236
AH33	dolfijn	picture+word	aloud	!	0,9642	1,2044	1764
AH33	doos	picture+word	silent	silent	0	0,2	800
AH33	doos	picture+word	silent	doos	0,2	1,1	1000
AH33	doos	picture+word	silent	!	1,1	1,2041	1900
AH33	douche	picture	aloud	aloud	0	1,0145	800
AH33	douche	picture	aloud	douche	1,0145	1,1774	1815
AH33	douche	picture	aloud	!	1,1774	1,2041	1977
AH33	drumstel	picture+word	silent	silent	0	0,2	800
AH33	drumstel	picture+word	silent	drumstel	0,2	1,1	1000
AH33	drumstel	picture+word	silent	!	1,1	1,2011	1900
AH33	ductape	picture+word	silent	silent	0	0,2	800
AH33	ductape	picture+word	silent	ductape	0,2	1,1	1000
AH33	ductape	picture+word	silent	!	1,1	1,2067	1900
AH33	ei	picture	aloud	aloud	0	0,4865	800
AH33	ei	picture	aloud	ei	0,4865	0,8018	1287
AH33	ei	picture	aloud	!	0,8018	1,204	1602
AH33	elleboog	picture	aloud	aloud	0	0,8623	800
AH33	elleboog	picture	aloud	elleboog	0,8623	1,1775	1662
AH33	elleboog	picture	aloud	!	1,1775	1,2064	1978
AH33	friet	picture+word	aloud	aloud	0	0,3928	800
AH33	friet	picture+word	aloud	friet	0,3928	0,8456	1193
AH33	friet	picture+word	aloud	!	0,8456	1,2077	1646
AH33	föhn	picture+word	silent	silent	0	0,2	800
AH33	föhn	picture+word	silent	föhn	0,2	1,1	1000
AH33	föhn	picture+word	silent	!	1,1	1,2078	1900
AH33	gember	picture	aloud	aloud	0	0,4489	800
AH33	gember	picture	aloud	gember	0,4489	0,9988	1249
AH33	gember	picture	aloud	!	0,9988	1,2018	1799
AH33	hamer	picture+word	silent	silent	0	0,2	800
AH33	hamer	picture+word	silent	hamer	0,2	1,1	1000
AH33	hamer	picture+word	silent	!	1,1	1,2006	1900
AH33	handboeien	picture	aloud	aloud	0	0,4834	800
AH33	handboeien	picture	aloud	handboeien	0,4834	1,0488	1283
AH33	handboeien	picture	aloud	!	1,0488	1,2039	1849
AH33	helikopter	picture+word	silent	silent	0	0,2	800
AH33	helikopter	picture+word	silent	helikopter	0,2	1,1	1000
AH33	helikopter	picture+word	silent	!	1,1	1,203	1900
AH33	kaars	picture	silent	silent	0	0,2	800
AH33	kaars	picture	silent	kaars	0,2	1,1	1000
AH33	kaars	picture	silent	!	1,1	1,2077	1900
AH33	kangoeroe	picture+word	aloud	aloud	0	0,6884	800
AH33	kangoeroe	picture+word	aloud	kangoeroe	0,6884	1,1758	1488
AH33	kangoeroe	picture+word	aloud	!	1,1758	1,2039	1976
AH33	kip	picture+word	silent	silent	0	0,2	800
AH33	kip	picture+word	silent	kip	0,2	1,1	1000
AH33	kip	picture+word	silent	!	1,1	1,2063	1900
AH33	kiwi	picture	aloud	aloud	0	0,4863	800
AH33	kiwi	picture	aloud	kiwi	0,4863	0,8656	1286
AH33	kiwi	picture	aloud	!	0,8656	1,2035	1666
AH33	kleerhanger	picture	silent	silent	0	0,2	800
AH33	kleerhanger	picture	silent	kleerhanger	0,2	1,1	1000
AH33	kleerhanger	picture	silent	!	1,1	1,2026	1900
AH33	klomp	picture+word	aloud	aloud	0	0,5467	800
AH33	klomp	picture+word	aloud	klomp	0,5467	0,9579	1347
AH33	klomp	picture+word	aloud	!	0,9579	1,2003	1758
AH33	knoop	picture+word	silent	silent	0	0,2	800
AH33	knoop	picture+word	silent	knoop	0,2	1,1	1000
AH33	knoop	picture+word	silent	!	1,1	1,1999	1900
AH33	kokosnoot	picture+word	silent	silent	0	0,2	800
AH33	kokosnoot	picture+word	silent	kokosnoot	0,2	1,1	1000
AH33	kokosnoot	picture+word	silent	!	1,1	1,2082	1900
AH33	kroon	picture	silent	silent	0	0,2	800
AH33	kroon	picture	silent	kroon	0,2	1,1	1000
AH33	kroon	picture	silent	!	1,1	1,2034	1900
AH33	kurk	picture+word	silent	silent	0	0,2	800
AH33	kurk	picture+word	silent	kurk	0,2	1,1	1000
AH33	kurk	picture+word	silent	!	1,1	1,2	1900
AH33	kwast	picture+word	silent	silent	0	0,2	800
AH33	kwast	picture+word	silent	kwast	0,2	1,1	1000
AH33	kwast	picture+word	silent	!	1,1	1,1996	1900
AH33	laars	picture	aloud	aloud	0	0,4464	800
AH33	laars	picture	aloud	laars	0,4464	0,987	1246
AH33	laars	picture	aloud	!	0,987	1,2032	1787
AH33	ladder	picture+word	aloud	aloud	0	0,3786	800
AH33	ladder	picture+word	aloud	ladder	0,3786	0,8041	1179
AH33	ladder	picture+word	aloud	!	0,8041	1,2064	1604
AH33	lepel	picture	silent	silent	0	0,2	800
AH33	lepel	picture	silent	lepel	0,2	1,1	1000
AH33	lepel	picture	silent	!	1,1	1,2071	1900
AH33	limoen	picture	silent	silent	0	0,2	800
AH33	limoen	picture	silent	limoen	0,2	1,1	1000
AH33	limoen	picture	silent	!	1,1	1,2027	1900
AH33	liniaal	picture+word	aloud	aloud	0	0,3582	800
AH33	liniaal	picture+word	aloud	liniaal	0,3582	0,9127	1158
AH33	liniaal	picture+word	aloud	!	0,9127	1,2031	1713
AH33	lippenstift	picture+word	silent	silent	0	0,2	800
AH33	lippenstift	picture+word	silent	lippenstift	0,2	1,1	1000
AH33	lippenstift	picture+word	silent	!	1,1	1,2047	1900
AH33	maan	picture	aloud	aloud	0	1,1669	800
AH33	maan	picture	aloud	maan	1,1669	1,1723	1967
AH33	maan	picture	aloud	MELOEN	1,1723	1,2011	1972
AH33	magnetron	picture+word	aloud	aloud	0	0,5017	800
AH33	magnetron	picture+word	aloud	magnetron	0,5017	1,1081	1302
AH33	magnetron	picture+word	aloud	!	1,1081	1,2077	1908
AH33	mais	picture+word	aloud	aloud	0	0,4464	800
AH33	mais	picture+word	aloud	mais	0,4464	0,9533	1246
AH33	mais	picture+word	aloud	!	0,9533	1,2012	1753
AH33	microfoon	picture+word	aloud	aloud	0	0,4629	800
AH33	microfoon	picture+word	aloud	microfoon	0,4629	1,1164	1263
AH33	microfoon	picture+word	aloud	!	1,1164	1,205	1916
AH33	microscoop	picture+word	aloud	aloud	0	0,417	800
AH33	microscoop	picture+word	aloud	microscoop	0,417	1,1151	1217
AH33	microscoop	picture+word	aloud	!	1,1151	1,2045	1915
AH33	mier	picture	silent	silent	0	0,2	800
AH33	mier	picture	silent	mier	0,2	1,1	1000
AH33	mier	picture	silent	!	1,1	1,2073	1900
AH33	muis	picture+word	silent	silent	0	0,2	800
AH33	muis	picture+word	silent	muis	0,2	1,1	1000
AH33	muis	picture+word	silent	!	1,1	1,2	1900
AH33	naaimachine	picture+word	aloud	aloud	0	0,4589	800
AH33	naaimachine	picture+word	aloud	naaimachine	0,4589	1,123	1259
AH33	naaimachine	picture+word	aloud	!	1,123	1,2039	1923
AH33	nietmachine	picture+word	silent	silent	0	0,2	800
AH33	nietmachine	picture+word	silent	nietmachine	0,2	1,1	1000
AH33	nietmachine	picture+word	silent	!	1,1	1,2074	1900
AH33	oor	picture+word	aloud	aloud	0	0,4577	800
AH33	oor	picture+word	aloud	oor	0,4577	0,8136	1258
AH33	oor	picture+word	aloud	!	0,8136	1,2069	1614
AH33	paard	picture+word	aloud	aloud	0	0,5627	800
AH33	paard	picture+word	aloud	paard	0,5627	0,9913	1363
AH33	paard	picture+word	aloud	!	0,9913	1,2001	1791
