Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset	onset_ms
AH38	cupcake	picture+word	silent	cupcake	0.2	1.1	1000	200
AH38	cupcake	picture+word	silent	!	1.1	1202	1900	1100
AH38	dienblad	picture+word	silent	silent	0	0.2	800	0
AH38	dienblad	picture+word	silent	dienblad	0.2	1.1	1000	200
AH38	dienblad	picture+word	silent	!	1.1	12039	1900	1100
AH38	dobbelsteen	picture	aloud	aloud	0	0.26	800	0
AH38	dobbelsteen	picture	aloud	dobbelsteen	0.26	0.71	1061	261
AH38	dobbelsteen	picture	aloud	!	0.71	12086	1506	706
AH38	donut	picture	silent	silent	0	0.2	800	0
AH38	donut	picture	silent	donut	0.2	1.1	1000	200
AH38	donut	picture	silent	!	1.1	12007	1900	1100
AH38	emmer	picture+word	aloud	aloud	0	0.28	800	0
AH38	emmer	picture+word	aloud	emmer	0.28	0.61	1081	281
AH38	emmer	picture+word	aloud	!	0.61	12032	1409	609
AH38	envelop	picture+word	aloud	aloud	0	0.31	800	0
AH38	envelop	picture+word	aloud	envelop	0.31	0.81	1108	308
AH38	envelop	picture+word	aloud	!	0.81	12053	1605	805
AH38	fiets	picture	aloud	aloud	0	0.3	800	0
AH38	fiets	picture	aloud	fiets	0.3	0.7	1099	299
AH38	fiets	picture	aloud	!	0.7	12011	1504	704
AH38	fietspomp	picture+word	silent	silent	0	0.2	800	0
AH38	fietspomp	picture+word	silent	fietspomp	0.2	1.1	1000	200
AH38	fietspomp	picture+word	silent	!	1.1	12012	1900	1100
AH38	framboos	picture	aloud	aloud	0	0.39	800	0
AH38	framboos	picture	aloud	framboos	0.39	0.75	1192	392
AH38	framboos	picture	aloud	BES	0.75	12048	1546	746
AH38	garde	picture+word	aloud	aloud	0	0.32	800	0
AH38	garde	picture+word	aloud	garde	0.32	0.72	1116	316
AH38	garde	picture+word	aloud	!	0.72	12004	1516	716
AH38	gewicht	picture	silent	silent	0	0.2	800	0
AH38	gewicht	picture	silent	gewicht	0.2	1.1	1000	200
AH38	gewicht	picture	silent	!	1.1	1201	1900	1100
AH38	giraffe	picture+word	silent	silent	0	0.2	800	0
AH38	giraffe	picture+word	silent	giraffe	0.2	1.1	1000	200
AH38	giraffe	picture+word	silent	!	1.1	12047	1900	1100
AH38	gitaar	picture+word	silent	silent	0	0.2	800	0
AH38	gitaar	picture+word	silent	gitaar	0.2	1.1	1000	200
AH38	gitaar	picture+word	silent	!	1.1	12051	1900	1100
AH38	gum	picture+word	aloud	aloud	0	0.28	800	0
AH38	gum	picture+word	aloud	gum	0.28	0.58	1081	281
AH38	gum	picture+word	aloud	!	0.58	12031	1379	579
AH38	haai	picture	silent	silent	0	0.2	800	0
AH38	haai	picture	silent	haai	0.2	1.1	1000	200
AH38	haai	picture	silent	!	1.1	12067	1900	1100
AH38	hek	picture	aloud	aloud	0	0.29	800	0
AH38	hek	picture	aloud	hek	0.29	0.57	1094	294
AH38	hek	picture	aloud	!	0.57	12081	1374	574
AH38	helm	picture+word	silent	silent	0	0.2	800	0
AH38	helm	picture+word	silent	helm	0.2	1.1	1000	200
AH38	helm	picture+word	silent	!	1.1	12005	1900	1100
AH38	horloge	picture	silent	silent	0	0.2	800	0
AH38	horloge	picture	silent	horloge	0.2	1.1	1000	200
AH38	horloge	picture	silent	!	1.1	12073	1900	1100
AH38	kanon	picture	aloud	aloud	0	0.41	800	0
AH38	kanon	picture	aloud	kanon	0.41	0.71	1213	413
AH38	kanon	picture	aloud	!	0.71	12045	1511	711
AH38	kapstok	picture+word	aloud	aloud	0	0.35	800	0
AH38	kapstok	picture+word	aloud	kapstok	0.35	0.8	1147	347
AH38	kapstok	picture+word	aloud	!	0.8	12027	1597	797
AH38	kat	picture	aloud	aloud	0	0.4	800	0
AH38	kat	picture	aloud	kat	0.4	0.71	1195	395
AH38	kat	picture	aloud	!	0.71	1203	1513	713
AH38	kegel	picture	silent	silent	0	0.2	800	0
AH38	kegel	picture	silent	kegel	0.2	1.1	1000	200
AH38	kegel	picture	silent	!	1.1	12065	1900	1100
AH38	ketting	picture	aloud	aloud	0	0.34	800	0
AH38	ketting	picture	aloud	ketting	0.34	0.67	1140	340
AH38	ketting	picture	aloud	!	0.67	1207	1466	666
AH38	kleed	picture	aloud	aloud	0	0.35	800	0
AH38	kleed	picture	aloud	kleed	0.35	0.63	1153	353
AH38	kleed	picture	aloud	DOEK	0.63	12067	1426	626
AH38	kluis	picture+word	aloud	aloud	0	0.34	800	0
AH38	kluis	picture+word	aloud	kluis	0.34	0.76	1140	340
AH38	kluis	picture+word	aloud	!	0.76	12048	1563	763
AH38	knie	picture	aloud	aloud	0	0.33	800	0
AH38	knie	picture	aloud	knie	0.33	0.61	1131	331
AH38	knie	picture	aloud	!	0.61	12088	1406	606
AH38	knoflook	picture+word	aloud	aloud	0	0.35	800	0
AH38	knoflook	picture+word	aloud	knoflook	0.35	0.86	1151	351
AH38	knoflook	picture+word	aloud	!	0.86	12012	1661	861
AH38	koe	picture+word	silent	silent	0	0.2	800	0
AH38	koe	picture+word	silent	koe	0.2	1.1	1000	200
AH38	koe	picture+word	silent	!	1.1	12031	1900	1100
AH38	koffer	picture	silent	silent	0	0.2	800	0
AH38	koffer	picture	silent	koffer	0.2	1.1	1000	200
AH38	koffer	picture	silent	!	1.1	12008	1900	1100
AH38	koffiebonen	picture+word	aloud	aloud	0	0.43	800	0
AH38	koffiebonen	picture+word	aloud	koffiebonen	0.43	10898	1232	432
AH38	koffiebonen	picture+word	aloud	!	1.09	12012	1890	1090
AH38	komkommer	picture	aloud	aloud	0	0.21	800	0
AH38	komkommer	picture	aloud	komkommer	0.21	0.78	1006	206
AH38	komkommer	picture	aloud	!	0.78	12034	1580	780
AH38	koptelefoon	picture	silent	silent	0	0.2	800	0
AH38	koptelefoon	picture	silent	koptelefoon	0.2	1.1	1000	200
AH38	koptelefoon	picture	silent	!	1.1	12045	1900	1100
AH38	krijt	picture+word	aloud	aloud	0	0.18	800	0
AH38	krijt	picture+word	aloud	krijt	0.18	0.63	983	183
AH38	krijt	picture+word	aloud	!	0.63	12068	1433	633
AH38	kruk	picture+word	aloud	aloud	0	0.28	800	0
AH38	kruk	picture+word	aloud	kruk	0.28	0.59	1081	281
AH38	kruk	picture+word	aloud	!	0.59	12039	1392	592
AH38	kussen	picture	aloud	aloud	0	0.27	800	0
AH38	kussen	picture	aloud	kussen	0.27	0.54	1074	274
AH38	kussen	picture	aloud	!	0.54	12054	1343	543
AH38	laptop	picture+word	silent	silent	0	0.2	800	0
AH38	laptop	picture+word	silent	laptop	0.2	1.1	1000	200
AH38	laptop	picture+word	silent	!	1.1	12049	1900	1100
AH38	lieveheersbeestje	picture+word	silent	silent	0	0.2	800	0
AH38	lieveheersbeestje	picture+word	silent	lieveheersbeestje	0.2	1.1	1000	200
AH38	lieveheersbeestje	picture+word	silent	!	1.1	12044	1900	1100
AH38	loopband	picture+word	silent	silent	0	0.2	800	0
AH38	loopband	picture+word	silent	loopband	0.2	1.1	1000	200
AH38	loopband	picture+word	silent	!	1.1	1207	1900	1100
AH38	lucifer	picture+word	aloud	aloud	0	0.28	800	0
AH38	lucifer	picture+word	aloud	lucifer	0.28	0.7	1082	282
AH38	lucifer	picture+word	aloud	!	0.7	12002	1496	696
AH38	matras	picture+word	silent	silent	0	0.2	800	0
AH38	matras	picture+word	silent	matras	0.2	1.1	1000	200
AH38	matras	picture+word	silent	!	1.1	1203	1900	1100
AH38	medaille	picture	silent	silent	0	0.2	800	0
AH38	medaille	picture	silent	medaille	0.2	1.1	1000	200
AH38	medaille	picture	silent	!	1.1	12016	1900	1100
AH38	mok	picture	silent	silent	0	0.2	800	0
AH38	mok	picture	silent	mok	0.2	1.1	1000	200
AH38	mok	picture	silent	!	1.1	1207	1900	1100
AH38	molen	picture	silent	silent	0	0.2	800	0
AH38	molen	picture	silent	molen	0.2	1.1	1000	200
AH38	molen	picture	silent	!	1.1	11997	1900	1100
AH38	nagelknipper	picture	silent	silent	0	0.39	800	0
AH38	nagelknipper	picture	silent	nagelknipper	0.39	0.78	1192	392
AH38	nagelknipper	picture	silent	!	0.78	12056	1576	776
AH38	olifant	picture+word	silent	silent	0	0.2	800	0
AH38	olifant	picture+word	silent	olifant	0.2	1.1	1000	200
AH38	olifant	picture+word	silent	!	1.1	12003	1900	1100
AH38	olijf	picture	aloud	aloud	0	0.96	800	0
AH38	olijf	picture	aloud	olijf	0.96	11799	1756	956
AH38	olijf	picture	aloud	!	1.18	12074	1980	1180
AH38	paprika	picture+word	silent	silent	0	0.2	800	0
AH38	paprika	picture+word	silent	paprika	0.2	1.1	1000	200
AH38	paprika	picture+word	silent	!	1.1	1208	1900	1100
AH38	piano	picture+word	silent	silent	0	0.2	800	0
AH38	piano	picture+word	silent	piano	0.2	1.1	1000	200
AH38	piano	picture+word	silent	!	1.1	12044	1900	1100
AH38	pijl	picture	aloud	aloud	0	0.31	800	0
AH38	pijl	picture	aloud	pijl	0.31	0.56	1111	311
AH38	pijl	picture	aloud	!	0.56	12036	1357	557
AH38	pil	picture+word	aloud	aloud	0	0.36	800	0
AH38	pil	picture+word	aloud	pil	0.36	0.62	1160	360
AH38	pil	picture+word	aloud	!	0.62	12072	1418	618
AH38	pincet	picture+word	aloud	aloud	0	0.35	800	0
AH38	pincet	picture+word	aloud	pincet	0.35	0.85	1148	348
AH38	pincet	picture+word	aloud	!	0.85	12038	1651	851
AH38	pinda	picture	silent	silent	0	0.2	800	0
AH38	pinda	picture	silent	pinda	0.2	1.1	1000	200
AH38	pinda	picture	silent	!	1.1	12071	1900	1100
AH38	plank	picture	silent	silent	0	0.2	800	0
AH38	plank	picture	silent	plank	0.2	1.1	1000	200
AH38	plank	picture	silent	!	1.1	1.2	1900	1100
AH38	pleister	picture	silent	silent	0	0.2	800	0
AH38	pleister	picture	silent	pleister	0.2	1.1	1000	200
AH38	pleister	picture	silent	!	1.1	12049	1900	1100
AH38	pot	picture+word	silent	silent	0	0.2	800	0
AH38	pot	picture+word	silent	pot	0.2	1.1	1000	200
AH38	pot	picture+word	silent	!	1.1	12007	1900	1100
AH38	printer	picture	aloud	aloud	0	0.33	800	0
AH38	printer	picture	aloud	printer	0.33	0.73	1129	329
AH38	printer	picture	aloud	!	0.73	12035	1534	734
AH38	prullenbak	picture+word	silent	silent	0	0.2	800	0
AH38	prullenbak	picture+word	silent	prullenbak	0.2	1.1	1000	200
AH38	prullenbak	picture+word	silent	!	1.1	12017	1900	1100
AH38	puntenslijper	picture+word	aloud	aloud	0	0.36	800	0
AH38	puntenslijper	picture+word	aloud	puntenslijper	0.36	0.94	1164	364
AH38	puntenslijper	picture+word	aloud	!	0.94	12004	1737	937
AH38	puzzelstukje	picture+word	aloud	aloud	0	0.31	800	0
AH38	puzzelstukje	picture+word	aloud	puzzelstukje	0.31	0.88	1114	314
AH38	puzzelstukje	picture+word	aloud	!	0.88	11999	1683	883
AH38	riem	picture	silent	silent	0	0.2	800	0
AH38	riem	picture	silent	riem	0.2	1.1	1000	200
AH38	riem	picture	silent	!	1.1	12016	1900	1100
AH38	rietje	picture+word	aloud	aloud	0	0.4	800	0
AH38	rietje	picture+word	aloud	rietje	0.4	0.83	1200	400
AH38	rietje	picture+word	aloud	!	0.83	12014	1633	833
AH38	rijst	picture	aloud	aloud	0	0.26	800	0
AH38	rijst	picture	aloud	rijst	0.26	0.72	1061	261
AH38	rijst	picture	aloud	!	0.72	12072	1517	717
AH38	rits	picture	aloud	aloud	0	0.34	800	0
AH38	rits	picture	aloud	rits	0.34	0.73	1137	337
AH38	rits	picture	aloud	!	0.73	12083	1529	729
AH38	schaar	picture	silent	silent	0	0.2	800	0
AH38	schaar	picture	silent	schaar	0.2	1.1	1000	200
AH38	schaar	picture	silent	!	1.1	12034	1900	1100
AH38	scheermesje	picture+word	aloud	aloud	0	0.32	800	0
AH38	scheermesje	picture+word	aloud	scheermesje	0.32	0.95	1118	318
AH38	scheermesje	picture+word	aloud	!	0.95	1208	1748	948
AH38	schep	picture+word	aloud	aloud	0	0.32	800	0
AH38	schep	picture+word	aloud	schep	0.32	0.66	1116	316
AH38	schep	picture+word	aloud	!	0.66	12033	1461	661
AH38	schommel	picture+word	silent	silent	0	0.2	800	0
AH38	schommel	picture+word	silent	schommel	0.2	1.1	1000	200
AH38	schommel	picture+word	silent	!	1.1	12028	1900	1100
AH38	sigaret	picture	aloud	aloud	0	0.91	800	0
AH38	sigaret	picture	aloud	sigaret	0.91	11804	1711	911
AH38	sigaret	picture	aloud	!	1.18	12071	1980	1180
AH38	slabbetje	picture+word	aloud	aloud	0	0.26	800	0
AH38	slabbetje	picture+word	aloud	slabbetje	0.26	0.73	1065	265
AH38	slabbetje	picture+word	aloud	!	0.73	1203	1529	729
AH38	sleutel	picture	silent	silent	0	0.2	800	0
AH38	sleutel	picture	silent	sleutel	0.2	1.1	1000	200
AH38	sleutel	picture	silent	!	1.1	12003	1900	1100
AH38	sneeuwpop	picture	aloud	aloud	0	0.41	800	0
AH38	sneeuwpop	picture	aloud	sneeuwpop	0.41	10093	1214	414
AH38	sneeuwpop	picture	aloud	!	1.01	12064	1809	1009
AH38	speen	picture+word	silent	silent	0	0.2	800	0
AH38	speen	picture+word	silent	speen	0.2	1.1	1000	200
AH38	speen	picture+word	silent	!	1.1	12018	1900	1100
AH38	steen	picture+word	aloud	aloud	0	0.23	800	0
AH38	steen	picture+word	aloud	steen	0.23	0.55	1026	226
AH38	steen	picture+word	aloud	!	0.55	1.2	1353	553
AH38	stofzuiger	picture	silent	silent	0	0.2	800	0
AH38	stofzuiger	picture	silent	stofzuiger	0.2	1.1	1000	200
AH38	stofzuiger	picture	silent	!	1.1	12036	1900	1100
AH38	strijkijzer	picture	silent	silent	0	0.2	800	0
AH38	strijkijzer	picture	silent	strijkijzer	0.2	1.1	1000	200
AH38	strijkijzer	picture	silent	!	1.1	12048	1900	1100
AH38	stropdas	picture+word	aloud	aloud	0	0.27	800	0
AH38	stropdas	picture+word	aloud	stropdas	0.27	0.9	1066	266
AH38	stropdas	picture+word	aloud	!	0.9	12079	1699	899
AH38	televisie	picture+word	silent	silent	0	0.2	800	0
AH38	televisie	picture+word	silent	televisie	0.2	1.1	1000	200
AH38	televisie	picture+word	silent	!	1.1	1207	1900	1100
AH38	tent	picture+word	silent	silent	0	0.2	800	0
AH38	tent	picture+word	silent	tent	0.2	1.1	1000	200
AH38	tent	picture+word	silent	!	1.1	12078	1900	1100
AH38	theedoek	picture+word	aloud	aloud	0	0.28	800	0
AH38	theedoek	picture+word	aloud	theedoek	0.28	0.72	1080	280
AH38	theedoek	picture+word	aloud	!	0.72	12003	1523	723
AH38	theezakje	picture+word	aloud	aloud	0	0.44	800	0
AH38	theezakje	picture+word	aloud	theezakje	0.44	11087	1239	439
AH38	theezakje	picture+word	aloud	!	1.11	12076	1909	1109
AH38	thermometer	picture	silent	silent	0	0.2	800	0
AH38	thermometer	picture	silent	thermometer	0.2	1.1	1000	200
AH38	thermometer	picture	silent	!	1.1	12004	1900	1100
AH38	tijger	picture	aloud	aloud	0	0.29	800	0
AH38	tijger	picture	aloud	tijger	0.29	0.65	1095	295
AH38	tijger	picture	aloud	!	0.65	1204	1453	653
AH38	toetsenbord	picture	aloud	aloud	0	0.25	800	0
AH38	toetsenbord	picture	aloud	toetsenbord	0.25	0.85	1054	254
AH38	toetsenbord	picture	aloud	!	0.85	12012	1646	846
AH38	tomaat	picture	aloud	aloud	0	0.48	800	0
AH38	tomaat	picture	aloud	tomaat	0.48	0.89	1282	482
AH38	tomaat	picture	aloud	!	0.89	12011	1691	891
AH38	trampoline	picture+word	silent	silent	0	0.2	800	0
AH38	trampoline	picture+word	silent	trampoline	0.2	1.1	1000	200
AH38	trampoline	picture+word	silent	!	1.1	12042	1900	1100
AH38	vaas	picture	silent	silent	0	0.2	800	0
AH38	vaas	picture	silent	vaas	0.2	1.1	1000	200
AH38	vaas	picture	silent	!	1.1	12014	1900	1100
AH38	varken	picture	aloud	aloud	0	0.31	800	0
AH38	varken	picture	aloud	varken	0.31	0.71	1113	313
AH38	varken	picture	aloud	!	0.71	1206	1506	706
AH38	veiligheidsspeld	picture+word	silent	silent	0	0.2	800	0
AH38	veiligheidsspeld	picture+word	silent	veiligheidsspeld	0.2	1.1	1000	200
AH38	veiligheidsspeld	picture+word	silent	!	1.1	11998	1900	1100
